"id","key","message"
b0a84c9b-2b8b-4a81-96aa-4c1917297d16,description,"Focuses on the integration of batteries with electric vehicles and supporting infrastructure, including system-level design and operational considerations."
afa5dd1c-5271-48f7-a7ea-5a5e29df68b0,description,"Expertise in administering telecommunication licenses and authorizations, including application processing, evaluation, issuance, renewal, and enforcement. Ensures compliance with regulatory conditions and supports transparent, fair access to communication resources, incorporating licensing frameworks, auction design, fee structures, and license conditions."
b2983381-e993-4780-a19c-029b431318af,description,"This skill family covers the ability to effectively use and interpret sensory information to distinguish between illusions, misperceptions, and self-deception, enhancing understanding of one’s environment and experiences."
"2ca64a78-65fc-4997-870d-09059ec4a291",description,"Less is a dynamic CSS preprocessor language that adds features like variables, mixins, nesting, and functions to standard CSS. Course tracks include Less syntax, operations, namespaces, and integration with frontend build systems, enabling developers to write reusable, maintainable stylesheets that compile to standard CSS for web applications."
e0f1e67e-d858-4a87-9980-862535757e17,description,"Sass (Syntactically Awesome Stylesheets) is a widely adopted CSS preprocessor that extends CSS with variables, nesting, mixins, functions, and modularization features. Training covers Sass syntax (SCSS and indented), partials, imports, control directives, and integration with build tools to enable scalable and maintainable stylesheet development for complex web projects."
e55e4463-d3c9-424c-9587-e19b88d22f5e,description,"This skill family covers understanding the psychological, cognitive, and emotional factors that influence economic decision-making and human behavior in professional and personal contexts. The book explores irrational behaviors and their unexpected benefits, helping professionals analyze and apply these insights to improve decision-making and motivation."
"430cdd0b-9683-4083-bb5a-8c696f3eb6c2",description,"A comprehensive software tool for development, testing, and analysis of automotive communication networks, including CAN, LIN, and Ethernet protocols critical for electric vehicle battery integration and vehicle control systems. Training covers network simulation, diagnostics, and validation of battery and vehicle communication to ensure seamless integration and safety."
"3e357865-63d1-4b5d-9d32-8fc0db17429a",description,"Establishes and implements quality standards and procedures throughout the transportation infrastructure lifecycle. This includes material testing, inspection protocols, compliance verification, and corrective action management. Core sub-competencies cover laboratory testing of construction materials, field inspection techniques, documentation of quality metrics, and audit processes, supporting construction management, maintenance, and regulatory compliance."
"7d3d8cf6-419e-4764-b8a5-313967dbe72e",description,"Encompasses the design, layout, auxiliary power, building services, and earthing of electrical substations, critical for managing power flow and system stability."
b2f25333-fb8a-4b88-9333-071ec730a9f6,description,"This skill family encompasses the craft of writing nonfiction with literary techniques to create compelling, distinctive narratives that blend factual accuracy with creative expression. It includes developing voice, structure, and innovative forms specific to creative nonfiction."
"05827e11-03a6-43a2-81ac-c699c4c0e137",description,"This skill family covers the management and operational aspects of foodservice establishments, including supermarkets, business and industry foodservice, healthcare foodservice, and educational institutions. It involves understanding the unique culinary and service requirements in these varied environments."
d2726169-3d60-44c6-9e9e-582d01ad5ec2,description,"Equity management and cap table software designed to help corporate venture capital teams and startups manage ownership, valuations, and compliance. It covers equity issuance, stock option tracking, investor reporting, and fundraising workflows, enabling corporate investors to maintain accurate records and streamline investment administration and governance."
"5962321f-142a-4095-bc08-961365e1fcb5",description,"Large-scale Atomic/Molecular Massively Parallel Simulator (LAMMPS) is a classical molecular dynamics software widely used for simulating particles in statistical physics, including ideal gases, quantum gases, and phase transitions. It supports various force fields, integrators, and ensemble types to model microscopic states and predict macroscopic thermodynamic properties relevant to drug discovery and preclinical research."
bc1329e5-52fd-4828-a129-a256ccb194ab,description,"Proficiency in planning, allocating, and managing radio frequency spectrum resources to optimize usage and minimize interference. This includes spectrum assignment strategies, frequency coordination, and utilization monitoring in compliance with regulatory requirements and international agreements."
"1895e92a-78d4-4f65-af76-4e3bb5d27ba8",description,"Quantum ESPRESSO is an integrated suite of open-source computer codes for electronic-structure calculations and materials modeling at the nanoscale, based on density functional theory and statistical physics principles. It supports simulations of quantum gases and phase transitions, enabling professionals to analyze microscopic quantum states and predict macroscopic material properties relevant to pharmaceutical research."
a470e616-0b0a-42c8-8b62-0f0108deb3dc,description,"Coq is an interactive theorem prover and formal proof management system that supports the development of mathematical definitions, executable algorithms, and theorems with machine-checked proofs. Training covers formal logic, proof tactics, inductive types, dependent types, and extraction of certified programs, enabling rigorous verification of algorithms and data structures grounded in mathematical foundations."
"10dbe6fe-678f-407b-b49f-8c43939f61e5",description,"Z3 is a high-performance SMT (Satisfiability Modulo Theories) solver developed by Microsoft Research, used for checking the satisfiability of logical formulas over one or more theories. Training includes logical encoding, constraint solving, model generation, and integration with programming languages to support automated reasoning tasks essential for verifying algorithms and data structures."
"5b311e3e-5243-4b46-ba95-78d346ad76b8",description,"Isabelle is a generic interactive theorem prover that supports formal verification of mathematical proofs and software correctness. Training covers higher-order logic, proof construction, automated reasoning, and formalization of algorithms and data structures, enabling practitioners to rigorously apply mathematical foundations to computing problems."
cb7b627a-ad5f-4df3-bb31-63a49d615d31,description,"A comprehensive financial data and software platform specializing in private capital markets, including venture capital, private equity, and M&A transactions. It provides detailed information on startups, investors, deals, valuations, and market trends, enabling corporate venture capital teams to perform due diligence, market analysis, and portfolio monitoring with structured workflows and reporting capabilities."
"44709a0d-80ce-4a5c-8c7d-5444d97ae8c9",description,"This skill family covers the mastery of punctuation, capitalization, and related conventions to ensure clear and effective written communication. It includes understanding and applying rules for commas, semicolons, colons, apostrophes, quotation marks, hyphens, dashes, and other punctuation marks."
b870042e-2d45-4be7-82ae-f31d1ffa4640,description,"PowerWorld Simulator is an interactive power system simulation software used for modeling, analyzing, and visualizing electrical power systems, including substations. It supports load flow, contingency analysis, and dynamic simulations, helping engineers optimize substation design and system stability under various operating conditions."
"7aaaec88-b378-42a3-8510-1467d2f985d0",description,"Covers the principles and practices of protecting electrical power systems, including relay protection, fuses, circuit breakers, and insulation coordination to ensure system reliability and safety."
"5384011a-0f1e-4c04-8de5-13de3da28201",description,"A widely used open-source tool for browser automation supporting multiple languages including Ruby. It enables writing scripts to automate web application testing across browsers and platforms. Courses cover WebDriver APIs, element identification, waits, browser drivers, and integration with Ruby test frameworks to build scalable UI test automation."
b84cda88-890c-43e5-b001-0f563e659c41,description,"A comprehensive enterprise portal platform that enables organizations to build, deploy, and manage web portals with integrated content management, collaboration, and social computing services. Training covers portal architecture, shared libraries, component development, security, and customization to enhance portal capabilities within Oracle ecosystems."
"671eb8ac-975e-4b5d-b68b-e548ecf3898c",description,"This skill family covers practical communication skills in a foreign language, including vocabulary, common phrases, pronunciation, and conversational abilities for everyday situations."
"12982955-e751-460c-9e7b-64005ce03333",description,"A contract testing tool and framework that enables teams to define and verify API contracts between service consumers and providers. It supports multiple languages and integrates with CI/CD pipelines to automate contract validation, ensuring seamless communication and preventing integration issues in microservices and distributed systems."
fa17ef77-e933-4b34-bfc8-3aedab57f3da,description,"ETAP is a comprehensive electrical power system analysis software used extensively in substation engineering for design, simulation, and operation of electrical power systems. It covers load flow, short circuit analysis, protective device coordination, transient stability, and earthing system design, enabling engineers to ensure system reliability and safety in substations."
e9ab40cd-5389-4be7-92e1-6f5078bb09f1,description,"This skill family involves the study and application of catalysts to accelerate chemical reactions, focusing on catalytic processes occurring at surfaces and interfaces. It includes understanding mechanisms, properties, and practical applications of surface catalysis."
"9530f830-95fc-4de6-8870-9e23d7598cdf",description,"This skill family encompasses the practices and expertise involved in representing and promoting developer interests within and outside an organization. It includes building trust, creating connections, managing advocacy teams, content creation, stakeholder engagement, and measuring impact to drive developer success and organizational goals."
"37d9cd57-9021-44a6-8aff-5cf45ba833e0",description,"Understanding the principles, organization, and management of crowdsourcing initiatives, including the intellectual foundations such as collective intelligence and distributed computing."
"23daae7c-fda7-4fcb-9710-a95b59a46d80",description,"This skill family encompasses the attitudes, mind-sets, and behaviors that define professional conduct and drive performance and trust in business and individual contexts. It includes understanding the principles and practices that distinguish professionals in a globalized, high-tech environment."
"49dd5cb8-72a1-4dba-b4bc-627f5f4cc11f",description,"Practical uses of lasers across various fields such as information processing, medicine, communications, industry, and military systems, including both low-power and high-power laser applications."
"3ceda475-f0dd-4482-999e-026690dceedc",description,"This skill family covers the practices and strategies used by police and state actors to regulate, confront, negotiate with, or protect criminal organizations, focusing on informal mechanisms within criminal markets."
"2edd7285-2357-4751-b132-744d10ddd4fa",description,"This skill family involves the practical deployment and integration of fiber optic sensors in various industrial and scientific fields, including civil engineering, oil and gas, biosensing, magnetic sensing, and smart structures."
"92487bd7-89fb-49b3-b9d4-a414466affda",description,"This skill family involves understanding and applying sociotechnical theories such as Activity Theory, Actor-Network Theory, Contingency Theory, Diffusion of Innovation, Structuration Theory, and Technology Acceptance Model to analyze complex interactions between social and technical elements."
"32fa5583-021e-4fd4-a1f1-1db3570b4401",description,"Comprehensive microgrid design and optimization software used for modeling, simulating, and analyzing microgrid and distributed energy systems including renewable integration, fuel cells, storage, and load management. Covers system sizing, economic analysis, and reliability assessment to support sustainable energy solutions in construction and infrastructure projects."
"507ae085-0011-4f30-9998-9950b053a16d",description,"This skill family covers the science, technology, and application of adhesion and adhesive materials, including surface treatments, bonding mechanisms, and adhesive formulations for various substrates and industries."
e600ab9c-ab2b-49f8-a4f4-d4ecba8f5c34,description,"CATIA is a comprehensive CAD/CAM/CAE software suite widely used in engineering design and manufacturing, featuring integrated tools for applying geometric dimensioning and tolerancing (GD&T) according to ASME Y14.5 standards. It enables users to define, visualize, and validate GD&T annotations directly on 3D models, supporting tolerance analysis and ensuring design intent is accurately communicated for manufacturing and inspection processes."
a2207b42-b402-400e-a02b-e0779729cfd3,description,"A popular Ruby testing framework focused on behavior-driven development for unit and integration tests. It provides a readable domain-specific language for writing test cases, supports mocks and stubs, and integrates with CI pipelines. Courses cover test structure, matchers, hooks, shared examples, and test doubles to build robust automated test suites in Ruby environments."
"0291a8f2-cc9f-4ee7-b4a9-9c771b26212c",description,"Ansys Mechanical is a comprehensive engineering simulation software used for finite element analysis of wave propagation in composite materials. It provides tools for dynamic structural analysis, wave excitation modeling, and guided wave simulations, allowing engineers to predict wave behavior, assess damage, and optimize composite structures for performance and reliability."
"40dcf174-af84-4e66-9764-6f06205ca2a6",description,"An ANSI C integrated development environment for test and measurement applications, commonly used in laser system control and automation. Training covers C programming for hardware interfacing, instrument control, data acquisition, and real-time system development to enable precise laser operation and monitoring in industrial environments."
"95d85868-3746-49cf-b82a-030e8ade4e62",description,"This skill family covers the principles, design, and application of fiber optic sensors, including various sensor types, their components, and their use in different industries. It encompasses understanding optical fibers, light sources, detectors, modulators, and interferometric sensor techniques."
b9f6f7e6-332b-4ebb-ba7e-4e1bc56439c2,description,"A formal language for describing patterns of interaction in concurrent systems using message passing and synchronization. Course tracks include process algebra, trace theory, refinement, deadlock analysis, and model checking, supporting the design and verification of reliable concurrent software and hardware systems."
"52cdde3f-bb74-4ab9-897f-a27adcde4a8f",description,"Garmin Pilot is an integrated flight planning and navigation application designed for pilots and flight operations personnel. It offers tools for route creation, weather briefing, flight logging, and in-flight situational awareness, supporting standard flight operations and handling diverse flight conditions. Training programs cover app navigation, flight plan management, and integration with Garmin avionics to ensure proficient use in operational contexts."
be304a77-be3d-4f8b-acd3-348e54141a89,description,"A Python library that extends the capabilities of pandas to allow for easy manipulation and analysis of geospatial data. It supports operations such as spatial joins, projections, and geometric manipulations, enabling geopolitical analysts to integrate spatial data with tabular datasets for comprehensive geopolitical modeling and visualization."
"04ccdc61-06c7-4067-9e7a-db9800e22c6c",description,"An open-source geographic information system (GIS) software that enables users to create, edit, visualize, analyze, and publish geospatial information. QGIS supports a wide range of data formats and provides tools for spatial analysis relevant to geopolitical research, such as mapping political boundaries, conflict areas, and resource locations, facilitating evidence-based geopolitical assessments."
c4ddd0d6-0d75-404c-9e75-a0095788ad0f,description,"Designing, developing, and maintaining automated test scripts to enhance testing efficiency and coverage. Covers frameworks and tools such as Selenium, Appium, JUnit, TestNG, and Cypress for UI, API, and integration testing, with integration into continuous integration environments for automated test execution. Sub-competencies include script development, test automation maintenance, and framework utilization."
"5aecc819-66c5-4e60-a01c-3da9b2c95478",description,"The expertise to effectively use technology platforms and tools specific to public sector human capital management. This includes managing HR information systems (HRIS), applicant tracking systems (ATS), e-learning platforms, performance management software, and analytics tools tailored for government use. Responsibilities include system configuration, data integrity, user training, and technology-driven process improvements, supporting operational efficiency and integrating with training delivery, recruitment, and analytics."
"6c2c0ac9-4439-4fc6-8f8d-41205750a03f",description,"An open-source power distribution system simulation and analysis tool designed for modeling complex microgrid and distributed energy systems. It enables detailed simulation of load behavior, renewable integration, and control strategies to improve grid reliability and reduce carbon emissions in sustainable construction projects."
d827f20e-b21a-4eaf-bcdd-684f99517eff,description,"High-frequency electromagnetic field simulation software specializing in 3D full-wave EM simulation for antenna design, RF and microwave component analysis, and signal integrity studies. It offers adaptive meshing, parametric modeling, and integration with circuit simulators to support detailed numerical electromagnetic modeling workflows in telecommunication product development."
"2c471311-c62f-4007-b8f1-b9ad07e3092a",description,"Anritsu Site Master is a portable cable and antenna analyzer designed for field testing and troubleshooting of antenna systems. It provides capabilities for return loss, cable loss, distance-to-fault, and VSWR measurements critical to antenna performance assessment. Comprehensive training covers device operation, measurement procedures, fault diagnosis, and reporting, enabling network engineers to validate antenna installations and maintain optimal system performance."
d14c79f3-a2e7-4ae0-a879-9faa827bf69a,description,Competencies in integrating advanced energy technologies such as fuel cells into microgrid systems to reduce carbon emissions and enhance grid reliability.
"0619974a-8b11-4caa-a5e6-ffd29b4ae606",description,"An object-relational mapper (ORM) for .NET that enables developers to work with databases using C# objects. Covers data modeling, LINQ queries, migrations, change tracking, and performance optimization to simplify data access and management in enterprise-grade applications built on the .NET platform."
"6c4519af-926c-45ae-adcb-23ac443a00b2",description,"A formal specification language and toolkit for modeling and verifying concurrent and distributed systems. Course content includes writing TLA+ specifications, model checking with TLC, temporal logic, and refinement techniques to ensure correctness and reliability of complex concurrent algorithms and protocols."
bbee1eca-8dd0-4135-8436-4c2ce1a91191,description,"A formal modeling language and toolset for specifying and analyzing concurrent systems using process algebra extended with data and time. Training covers specification syntax, state space generation, model checking, and visualization techniques to verify properties of distributed and concurrent software systems."
b7566c03-a5b0-45d3-a51a-f5c0a9d91bd3,description,"This skill family covers understanding the computational mechanisms and cognitive functions underlying natural intelligence, including how knowledge is structured, abstracted, and controlled in the brain."
"5038044e-33bc-46d4-b607-90d6f4ef2aea",description,This skill family involves studying the neural circuits and biological implementation of cognitive functions that give rise to natural intelligence.
"7265c1b5-d8c4-4cf7-ae24-09eddb178501",description,"Keysight FieldFox is a handheld RF and microwave analyzer used extensively for antenna measurement and testing. It supports vector network analysis, spectrum analysis, and cable and antenna testing, enabling engineers to perform field measurements of antenna parameters such as return loss, VSWR, and radiation patterns. Training programs cover instrument operation, calibration techniques, measurement setup, and data interpretation to ensure accurate antenna performance validation in diverse environments."
d2accc31-a73b-41ea-b37b-94a4a84d7a13,description,"Identifying service gaps and implementing improvements based on customer feedback, operational data, and industry best practices. Key activities include root cause analysis, process redesign, pilot testing, and stakeholder collaboration to enhance service quality and efficiency."
"6b298e20-45c8-43d6-bbec-ad9590255d07",description,"This skill family involves the discovery, production, and application of bioactive natural products derived from fungi, including secondary metabolites and terpenoids with medicinal and industrial relevance."
"57df4f0b-12f9-4d7a-957a-b697bc9158e6",description,"An open-source quantum computing framework developed by IBM that enables users to create, simulate, and run quantum circuits on real quantum hardware and simulators. It covers quantum circuit design, quantum algorithms, noise modeling, and integration with classical computing resources to leverage entangled quantum states for computation and information processing."
"33cdc231-67dd-4144-ac23-2f1feb9f2bfd",description,"An integrated development environment (IDE) from Microsoft tailored for C++ development, providing code editing, debugging, profiling, and build management. Covers project setup, IntelliSense, debugging tools, performance analysis, and integration with version control to support efficient C++ software engineering."
"11d3b024-d6d7-4d50-9907-ba0c7f8b312b",description,"Monitoring, evaluating, and implementing cutting-edge technologies relevant to pharmaceutical automation. Competencies include technology scouting, feasibility assessment, pilot testing, and driving innovation strategies aligned with business objectives."
"3f8ae29b-ac8f-451b-91ee-ab002c49ba02",description,"Microsoft’s comprehensive toolkit for quantum programming, including the Q# language, libraries, and simulators. It supports the creation and manipulation of entangled quantum states, quantum algorithm development, and integration with classical systems, with extensive multi-module training and certification paths for quantum computing professionals."
"76df3707-24f7-4b29-811f-29bca7385bb7",description,"Applying mathematical and statistical techniques to interpret numerical data, identify trends, and support decision-making. This includes descriptive and inferential statistics, hypothesis testing, regression analysis, and the use of statistical software such as SPSS, SAS, or R."
"7c1c51fb-4e58-4ec6-8fbb-228b3abe106d",description,"A Python library for designing, simulating, and running quantum circuits, developed by Google. Cirq focuses on near-term quantum computers and provides tools for creating and manipulating entangled quantum states, noise modeling, and execution on quantum processors and simulators, enabling practical quantum algorithm development and experimentation."
"10d618da-10b7-4112-bebd-6e2bf4b5e2c4",description,"SPIN is a widely used model checker for the formal verification of distributed software systems. Training includes modeling system behavior in Promela, specifying correctness properties in temporal logic, running exhaustive state-space exploration, and analyzing counterexamples to ensure system reliability and correctness through formal verification techniques."
"08781471-18ce-460e-9279-65944820de4c",description,"A framework for building loosely coupled, maintainable, and testable XAML applications in WPF. It provides commanding, event aggregation, and MVVM support to implement routed commands and event handling patterns, enabling developers to manage user interactions and control flow effectively in complex WPF applications. Training covers modularity, commanding, event aggregation, navigation, and dependency injection to build scalable desktop applications."
ab503741-f418-462c-ae1e-c668fd1e2a65,description,"This skill family covers the use of fungi and their metabolites in biotechnological applications, including environmental and industrial uses, bioactive compound production, and bioremediation."
"22e6dd2c-fabd-42f2-a36b-06b88399d11e",description,"Jeppesen FliteDeck is a professional electronic flight bag (EFB) software providing digital charts, approach plates, and navigation data for flight crews. It supports standard flight operations including ground reference maneuvers and cross-country planning by delivering up-to-date aeronautical information and procedural guidance. Training includes chart interpretation, route planning, and compliance with regulatory flight procedures to enhance operational safety and efficiency."
a3a16527-273e-4d05-b7a5-1a32be2f2d77,description,"This skill family involves the use of conventional and unconventional CAD tools and approaches to model, simulate, and optimize electrical components and systems, specifically power transformers in this context."
"77fa8b4e-7a77-4996-8ddf-26b63d062c8a",description,"Industry-standard software for creating motion graphics and visual effects. Covers keyframe animation, compositing, layer-based editing, effects application, 3D camera tracking, and rendering workflows to produce dynamic animations and cinematic visual effects for film, television, and digital media."
ab910fc1-884b-4f9d-9756-13eaca2d5101,description,"Procedural 3D animation and visual effects software specializing in complex simulations such as fluids, smoke, fire, and destruction. Covers node-based procedural workflows, particle systems, dynamics, and rendering techniques to create advanced visual effects and animations for film and games."
"80dc6b80-64f9-4a79-a674-1721548d3d00",description,"Open-source platform for managing the machine learning lifecycle including experiment tracking, model packaging, and deployment. Covers tracking APIs, projects, model registry, and serving capabilities to streamline model operationalization and monitor performance and drift in production environments."
d3273cbf-cd2e-437d-95c1-c69020894703,description,"This skill family involves the integration of renewable energy sources into electricity markets and networks, focusing on the impact of renewables on market dynamics, network efficiency, and sector-specific regulation."
"093a3101-745b-4242-a8e6-708e1b842062",description,"Designing and implementing specialized facilities such as anechoic ranges and shielded environments for accurate electromagnetic energy measurements, including far-field, near-field, compact range, radar cross-section, and electromagnetic compatibility testing."
"2a516d86-88f8-4db9-8b26-87d9950afeaa",description,"Understanding and managing regulatory requirements related to sustainability, including chemical disclosures and product composition accountability for consumer brands."
"6b9d0f22-188c-42c9-9ad4-9a1b14b47f54",description,"A professional-grade flight simulation software used extensively for pilot training and aviation skill development. It features accurate flight physics, customizable aircraft, and scenario-based training modules that comply with FAA and industry standards, supporting comprehensive simulation training on PC platforms."
"3a4747d4-2a19-44ea-ad84-83ee2316b32b",description,"Explores the factors and conditions that influence individual and group success, including social, cultural, and environmental variables that affect goal achievement."
"8c4f80d1-e872-44fe-98e9-38b974e1c853",description,"A Python library for the creation, manipulation, and study of complex networks and graph structures. NetworkX supports a wide range of graph algorithms including pathfinding, connectivity, clustering, and centrality measures. Training includes graph data modeling, algorithm implementation, visualization, and integration with Python data science workflows to enable comprehensive graph theory applications in AI and data science."
bab575fc-e609-4e2c-99d7-4a7c7740a54f,description,"A collection of command-line tools and a library for digital forensic analysis of disk images and file systems. It enables incident responders to perform file system analysis, recover deleted files, and investigate disk artifacts to support breach containment and evidence gathering."
be628cc4-b184-4ec0-9ca9-dedd4f713f68,description,"Managing AI initiatives through planning, resource allocation, risk management, and cross-functional collaboration. Includes agile methodologies, version control, and communication skills to deliver AI solutions aligned with business objectives."
"4e6ad532-89fd-4273-86a8-c534f41ef433",description,"Expertise in designing and managing integration architectures that enable seamless communication and data exchange between disparate systems. Includes middleware, Enterprise Service Bus (ESB), message brokers, and integration patterns such as point-to-point, hub-and-spoke, and publish-subscribe."
c9ec7ba6-f198-4b03-a218-9671ef61b2c4,description,"An open-source Python framework providing tools for computational biology and bioinformatics, including sequence analysis, genome annotation, and structural biology. It supports workflows in microbial biotechnology such as fungal genome mining, metabolite pathway reconstruction, and data integration from various biological databases, facilitating research and industrial applications."
dab2f703-68f9-43d7-bd89-d7cbd1d23dff,description,"OrCAD is a comprehensive electronic design automation (EDA) software suite used for schematic capture, PCB design, and simulation of electrical circuits. It enables engineers to create detailed electrical schematics, perform signal integrity analysis, and simulate circuit behavior, facilitating the design and optimization of electrical components such as power transformers within CAD environments tailored for electrical engineering."
"548828f6-a8e3-4002-be38-69c64dc0d8d9",description,"Fundamental principles and applications of complex analysis including complex numbers, analytic functions, integration, series, residues, and conformal mappings."
d6653652-5ec9-4aa0-ab3b-960f80cfc37d,description,"This skill family covers the accounting principles, standards, and practices related to fixed income securities, including their classification, measurement, presentation, and disclosure under revised accounting standards."
f529b9fa-2c52-42cb-a669-2ca606648a75,description,"A simulation tool for large-scale spiking neural network models used to study the dynamics of neural circuits and brain function. Covers model specification, parallel computing, and analysis of network activity patterns, enabling researchers to investigate the biological implementation of cognition with scalable and efficient simulations supported by structured training resources."
ad08c715-9aef-49b6-8473-2abe8eaf7071,description,"A software product focused on property insurance claims that provides tools for damage assessment, estimating repair costs, and managing claims documentation. It supports claims adjusters and managers in evaluating and settling property claims accurately and efficiently."
"1ef29e0f-df16-4eaa-a036-c66515764d9b",description,"EPLAN Electric P8 is a CAE software solution for planning and designing electrical engineering projects, offering advanced schematic design, project management, and documentation capabilities. It supports automated generation of wiring lists, terminal diagrams, and PLC interfaces, enabling engineers to model, simulate, and optimize electrical systems including power transformers with high precision and efficiency in industrial manufacturing contexts."
f9f03324-7016-40cc-b23c-dd79bf362e70,description,"Applying unscripted, creative testing techniques to discover defects and usability issues not covered by formal test cases. Requires strong domain knowledge, analytical skills, and intuition to identify potential problem areas and improve software quality. Sub-competencies include session-based testing and defect discovery."
"009c9794-982f-482f-9b52-57fe57750fca",description,"X-Plane is a professional flight simulation software used extensively in private pilot training to practice fundamental flight maneuvers, instrument procedures, and cross-country navigation in a realistic virtual environment. It includes detailed aircraft models, real-world weather, and airspace simulation to enhance pilot proficiency before actual flight."
"5e819a5b-1f13-4a47-a700-275e01aa6d5a",description,"Construction project management software with robust budgeting and cost control features including budget tracking, change order management, forecasting, and financial reporting. Training programs cover cost workflows, integration with accounting systems, and variance analysis to maintain project financial health."
"16275c7b-bf2b-420f-a398-26fcd2138e5d",description,"A power system simulation software used for transmission network analysis, planning, and operation with capabilities to model renewable energy integration impacts on grid stability and market operations. Covers load flow, dynamic simulation, contingency analysis, and renewable resource modeling."
"59bc074d-76ae-4037-8936-475419812a4e",description,"Covers the techniques and principles involved in shaping and forming polymer materials, focusing on extrusion processes such as single-screw and twin-screw extrusion, profile extrusion, and production of films and sheets."
"6ffa3fe4-2a0d-4a94-b0ff-c0e5e9d912bd",description,"A simulation environment designed for modeling individual neurons and networks of neurons with detailed biophysical properties. Covers building and running compartmental models, integrating experimental data, and analyzing electrophysiological properties to understand neural circuit function and dynamics, widely used in computational neuroscience research and education."
a0aa5d93-4185-44e8-a8af-158a94cd310a,description,"A comprehensive commercial software platform for molecular biology and microbial biotechnology, offering tools for sequence alignment, genome assembly, and metabolite pathway analysis. Geneious supports fungal genome research, bioactive compound discovery, and bioremediation studies through an integrated graphical interface and extensible plugins, widely adopted in academic and industrial settings."
"8a35eb2e-bd14-4ca6-8fb0-9ff7d8261a5b",description,"FAISS (Facebook AI Similarity Search) is a library for efficient similarity search and clustering of dense vectors. It supports exact and approximate nearest neighbor search in high-dimensional spaces, optimized for large-scale datasets using CPU and GPU acceleration. Training covers indexing structures, quantization techniques, search algorithms, and integration with machine learning pipelines to enable scalable similarity search for image retrieval, recommendation systems, and data analysis."
"0dec0980-02d7-4396-9ca2-ce3772829566",description,"A set of compiler-provided functions that map directly to SIMD instructions on Intel architectures, enabling developers to write vectorized code in C and C++ for performance-critical applications. Training covers intrinsic functions for SSE, AVX, and AVX-512 instruction sets, data alignment, vector operations, and optimization techniques to leverage hardware parallelism effectively."
af62aff9-0217-45a1-bca2-b191f6726dde,description,"An enterprise phishing simulation and security awareness platform that enables organizations to train employees on recognizing and responding to phishing attacks. It offers customizable phishing campaigns, real-time reporting, and integration with incident response workflows to improve organizational resilience against social engineering threats."
"429ccdb0-b320-48ca-9a22-e5bcd0e7c81c",description,"HNSWlib is a high-performance C++ library with Python bindings implementing Hierarchical Navigable Small World graphs for approximate nearest neighbor search. It supports dynamic insertion, deletion, and efficient search in high-dimensional vector spaces. Training covers graph construction, parameter tuning, search algorithms, and integration with AI pipelines for tasks like image retrieval and recommendation systems."
"64d42255-2533-456e-a18a-f62672bf676f",description,"ScaNN (Scalable Nearest Neighbors) is a Google-developed software library for efficient approximate nearest neighbor search in high-dimensional spaces. It combines quantization, partitioning, and re-ranking techniques to optimize search accuracy and speed. Training includes index building, search parameter tuning, and deployment in large-scale machine learning systems for similarity search and recommendation."
"3abaecfb-a6bd-4c85-8f90-e9404a682388",description,"An open-source memory forensics framework used to extract digital artifacts from volatile memory (RAM) dumps. It supports incident responders in malware analysis, root cause investigation, and detection of advanced threats by analyzing process lists, network connections, and injected code in memory."
"7c4de910-ebb9-4e7d-a07d-85586fd0acd6",description,"Annoy (Approximate Nearest Neighbors Oh Yeah) is a C++ library with Python bindings for fast approximate nearest neighbor search in high-dimensional spaces. It builds static, memory-mapped indexes optimized for read-heavy workloads and supports multiple distance metrics. Training includes index construction, query optimization, and use cases in recommendation engines and large-scale similarity search applications."
d20dd67b-1973-4ccc-8f74-40e0c43bcdbc,description,"Cloud-based supply chain data management and product compliance software that helps organizations collect, validate, and report on supplier data related to sustainability regulations. It enables retail brands to ensure product material transparency, chemical compliance, and regulatory adherence through automated workflows and analytics, supporting end-to-end sustainability compliance processes."
ef9f969e-56bb-4b0f-8130-099fa782c8f2,description,"The MATLAB Image Processing Toolbox provides a comprehensive environment for color image analysis, enhancement, and visualization. Training includes color space transformations, color segmentation, color-based feature extraction, and algorithm development for color imaging applications in research and industry."
bbfde9bc-4d8a-49c0-9230-15b6225d666e,description,"Specialized chemical compliance management software designed to help companies track chemical substances in products, manage regulatory obligations, and generate compliance reports. It supports global chemical regulations such as REACH and Prop 65, enabling consumer brands to maintain product composition accountability and meet sustainability compliance standards."
"3b95d40e-980f-4fcc-b694-45f0b70c62ee",description,"An open-source web-based bug tracking system designed to facilitate defect reporting, tracking, and resolution. It supports defect triage, prioritization, and root cause analysis through customizable workflows, notifications, and reporting features, enabling QA and development teams to collaborate effectively and prevent defect recurrence across software projects."
cf3cb7e1-b7fb-4425-bf76-367d1686877a,description,"A SIMD architecture extension for ARM processors providing vectorized instructions to accelerate multimedia, signal processing, and machine learning workloads. Training covers NEON intrinsics, assembly programming, data types, vector operations, and optimization strategies to exploit ARM SIMD capabilities in embedded and mobile software development."
aa0104d6-2434-4005-a023-4fd30dddf694,description,"Developing and executing initiatives to increase customer satisfaction, loyalty, and retention. This includes personalized communication, loyalty program management, proactive outreach, and churn analysis to sustain long-term customer relationships."
"14048984-f83b-426b-9622-bd23b04ec04f",description,"YOLO is a state-of-the-art real-time object detection framework that enables fast and accurate identification of multiple objects within images and videos. It is widely used in computer vision applications requiring real-time analytics such as surveillance, autonomous vehicles, and robotics, supported by comprehensive training resources."
